AUC_PR,AUC_ROC,F1,Precision,Recall,FPR,TP,FP,TN,FN,train_ms,score_ms,labels_consumed,anomaly_rate,fold,month,difficulty,algorithm,seed,error,label_budget
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,500,0.0476190476190476,1,2,easy,MemStream,456,,500
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,1000,0.0476190476190476,1,2,easy,MemStream,456,,1000
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,0,0.0476190476190476,1,2,easy,MemStream,789,,0
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,100,0.0476190476190476,1,2,easy,MemStream,789,,100
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,500,0.0476190476190476,1,2,easy,MemStream,789,,500
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,1000,0.0476190476190476,1,2,easy,MemStream,789,,1000
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,0,0.0476190476190476,1,2,easy,MemStream,1000,,0
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,100,0.0476190476190476,1,2,easy,MemStream,1000,,100
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,500,0.0476190476190476,1,2,easy,MemStream,1000,,500
0.9999718588132548,0.9999986,0.7304601899196493,0.5753739930955121,1.0,0.0369,500,369,9631,0,0.0,0.0,1000,0.0476190476190476,1,2,easy,MemStream,1000,,1000
0.984428847159162,0.9989517,0.4737091425864519,0.3103662321539416,1.0,0.1111,500,1111,8889,0,0.0,0.0,0,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,42,,0
0.984428847159162,0.9989517,0.4737091425864519,0.3103662321539416,1.0,0.1111,500,1111,8889,0,0.0,0.0,100,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,42,,100
0.984428847159162,0.9989517,0.4737091425864519,0.3103662321539416,1.0,0.1111,500,1111,8889,0,0.0,0.0,500,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,42,,500
0.984428847159162,0.9989517,0.4737091425864519,0.3103662321539416,1.0,0.1111,500,1111,8889,0,0.0,0.0,1000,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,42,,1000
0.966688006455924,0.9973482,0.3033060357901122,0.1787629603146228,1.0,0.2297,500,2297,7703,0,0.0,0.0,0,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,123,,0
0.966688006455924,0.9973482,0.3033060357901122,0.1787629603146228,1.0,0.2297,500,2297,7703,0,0.0,0.0,100,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,123,,100
0.966688006455924,0.9973482,0.3033060357901122,0.1787629603146228,1.0,0.2297,500,2297,7703,0,0.0,0.0,500,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,123,,500
0.966688006455924,0.9973482,0.3033060357901122,0.1787629603146228,1.0,0.2297,500,2297,7703,0,0.0,0.0,1000,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,123,,1000
0.949433289652483,0.9955522,0.4832605531295487,0.319026265214606,0.996,0.1063,498,1063,8937,2,0.0,0.0,0,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,456,,0
0.949433289652483,0.9955522,0.4832605531295487,0.319026265214606,0.996,0.1063,498,1063,8937,2,0.0,0.0,100,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,456,,100
0.949433289652483,0.9955522,0.4832605531295487,0.319026265214606,0.996,0.1063,498,1063,8937,2,0.0,0.0,500,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,456,,500
0.949433289652483,0.9955522,0.4832605531295487,0.319026265214606,0.996,0.1063,498,1063,8937,2,0.0,0.0,1000,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,456,,1000
0.7705056350379701,0.963494,0.3684412102642665,0.2278540975840833,0.962,0.163,481,1630,8370,19,0.0,0.0,0,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,789,,0
0.7705056350379701,0.963494,0.3684412102642665,0.2278540975840833,0.962,0.163,481,1630,8370,19,0.0,0.0,100,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,789,,100
0.7705056350379701,0.963494,0.3684412102642665,0.2278540975840833,0.962,0.163,481,1630,8370,19,0.0,0.0,500,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,789,,500
0.7705056350379701,0.963494,0.3684412102642665,0.2278540975840833,0.962,0.163,481,1630,8370,19,0.0,0.0,1000,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,789,,1000
0.96111141937322,0.995428,0.2754820936639118,0.1597444089456869,1.0,0.263,500,2630,7370,0,0.0,0.0,0,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,1000,,0
0.96111141937322,0.995428,0.2754820936639118,0.1597444089456869,1.0,0.263,500,2630,7370,0,0.0,0.0,100,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,1000,,100
0.96111141937322,0.995428,0.2754820936639118,0.1597444089456869,1.0,0.263,500,2630,7370,0,0.0,0.0,500,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,1000,,500
0.9503654484252908,0.9932124,0.2820802713397399,0.1642527978933509,0.998,0.2539,499,2539,7461,1,0.0,0.0,1000,0.0476190476190476,1,2,easy,CA-DIF-EIA-Stream,1000,,1000
0.0459810591072648,0.4775254,0.0832011281508901,0.0456214962304272,0.472,0.4937,236,4937,5063,264,0.0045000051613897,0.0739000097382813,0,0.0476190476190476,1,2,medium,Random,42,,0
0.0462738965837192,0.4908634,0.0864826858850413,0.0474079784158797,0.492,0.4943,246,4943,5057,254,0.0065999920479953,0.084900006186217,0,0.0476190476190476,1,2,medium,Random,123,,0
0.0446724144369512,0.485808,0.0940723902780206,0.0515424410806667,0.538,0.495,269,4950,5050,231,0.0220999936573207,0.1514000177849084,0,0.0476190476190476,1,2,medium,Random,456,,0
0.0444267076562927,0.4752837999999999,0.0839574986936073,0.0459835909177637,0.482,0.5,241,5000,5000,259,0.0013000098988413,0.0798999972175806,0,0.0476190476190476,1,2,medium,Random,789,,0
0.0439791422770928,0.4803352,0.0824991370383155,0.045145447676615,0.478,0.5055,239,5055,4945,261,0.0172000145539641,0.1130000164266675,0,0.0476190476190476,1,2,medium,Random,1000,,0
0.5947423670664177,0.9847728,0.0,0.0,0.0,0.964,0,9640,360,500,496.6880999854766,126.7189999925904,0,0.0476190476190476,1,2,medium,sklearn_IF,42,,0
0.7899334363644022,0.9936692,0.0,0.0,0.0,0.9654,0,9654,346,500,415.8215000061318,105.593799991766,0,0.0476190476190476,1,2,medium,sklearn_IF,123,,0
0.8274940160819723,0.9946024,0.0,0.0,0.0,0.9701,0,9701,299,500,446.96299999486655,87.74029999040067,0,0.0476190476190476,1,2,medium,sklearn_IF,456,,0
0.8039514794346456,0.9922778,0.0,0.0,0.0,0.9691,0,9691,309,500,410.787300002994,136.7446999938693,0,0.0476190476190476,1,2,medium,sklearn_IF,789,,0
0.8293200779378627,0.9946454,0.0,0.0,0.0,0.964,0,9640,360,500,372.899799986044,79.11610000883229,0,0.0476190476190476,1,2,medium,sklearn_IF,1000,,0
0.0238259817211635,5.0699999999994415e-05,0.0,0.0,0.0,0.1855,0,1855,8145,500,106.46969999652356,225.97279999172315,0,0.0476190476190476,1,2,medium,sklearn_OCSVM,42,,0
0.0241024929679453,7.099999999999217e-05,0.0,0.0,0.0,0.1657,0,1657,8343,500,109.04079998726957,235.7918000197969,0,0.0476190476190476,1,2,medium,sklearn_OCSVM,123,,0
0.0238259817211635,5.0699999999994415e-05,0.0,0.0,0.0,0.123,0,1230,8770,500,121.12470000283793,207.0709000108764,0,0.0476190476190476,1,2,medium,sklearn_OCSVM,456,,0
0.0238095238095238,4.999999999999449e-05,0.0,0.0,0.0,0.1284,0,1284,8716,500,99.38279999187216,233.1879000121262,0,0.0476190476190476,1,2,medium,sklearn_OCSVM,789,,0
0.0239752721766288,5.829999999999358e-05,0.0,0.0,0.0,0.174,0,1740,8260,500,155.55110000423156,255.7331999996677,0,0.0476190476190476,1,2,medium,sklearn_OCSVM,1000,,0
0.9992422479395278,0.9999684,0.0,0.0,0.0,0.8429,0,8429,1571,500,2922.686599980807,6.532800005516037,0,0.0476190476190476,1,2,medium,DenoisingAE,42,,0
0.9988996398425593,0.9999576,0.0,0.0,0.0,0.931,0,9310,690,500,3347.7867000037804,5.586099985521287,0,0.0476190476190476,1,2,medium,DenoisingAE,123,,0
0.9985693021063112,0.9999488,0.0,0.0,0.0,0.9179,0,9179,821,500,3156.4582000137307,4.170799977146089,0,0.0476190476190476,1,2,medium,DenoisingAE,456,,0
0.9991158899454802,0.9999642,0.0,0.0,0.0,0.8939,0,8939,1061,500,3295.11750000529,5.066599987912923,0,0.0476190476190476,1,2,medium,DenoisingAE,789,,0
0.9990719320598068,0.9999628,0.0,0.0,0.0,0.8973,0,8973,1027,500,3468.620200001169,5.341100011719391,0,0.0476190476190476,1,2,medium,DenoisingAE,1000,,0
0.8783322575970532,0.9805286,0.0,0.0,0.0,0.1406,0,1406,8594,500,3195.5642999964766,183.58169999555685,0,0.0476190476190476,1,2,medium,CA-DIF-EIA,42,,0
0.8913054101742179,0.9870696,0.0,0.0,0.0,0.1406,0,1406,8594,500,4500.119500007713,231.97860000072976,0,0.0476190476190476,1,2,medium,CA-DIF-EIA,123,,0
0.8845219893434745,0.983347,0.0,0.0,0.0,0.1414,0,1414,8586,500,3441.6870000131894,135.25819999631494,0,0.0476190476190476,1,2,medium,CA-DIF-EIA,456,,0
0.8832036627910618,0.9836634,0.0,0.0,0.0,0.1409,0,1409,8591,500,2793.143300019437,133.55610001599416,0,0.0476190476190476,1,2,medium,CA-DIF-EIA,789,,0
0.8852614912214459,0.9838026,0.0,0.0,0.0,0.1411,0,1411,8589,500,2514.2205999873117,122.75700000463983,0,0.0476190476190476,1,2,medium,CA-DIF-EIA,1000,,0
0.9979995176804854,0.9999364,0.0,0.0,0.0,0.953,0,9530,470,500,2677.178699988872,143.30940000945702,0,0.0476190476190476,1,2,medium,AE+IF,42,,0
