AUC_PR,AUC_ROC,F1,Precision,Recall,FPR,TP,FP,TN,FN,train_ms,score_ms,labels_consumed,anomaly_rate,fold,month,difficulty,algorithm,seed,error,label_budget,BAR_score
0.043309671873126024,0.4778904,0.02526315789473684,0.02666666666666667,0.024,0.0438,12,438,9562,488,0.0,0.0,500,0.047619047619047616,2,3,easy,Random,456,,500,0.008661934374625205
0.17777851207471346,0.8952479,0.035897435897435895,0.05,0.028,0.0266,14,266,9734,486,0.0,0.0,0,0.047619047619047616,2,3,easy,sHST-River,42,,0,17.777851207471347
0.17688125697900803,0.8945425999999999,0.03273809523809524,0.06395348837209303,0.022,0.0161,11,161,9839,489,0.0,0.0,500,0.047619047619047616,2,3,easy,sHST-River,42,,500,0.035376251395801604
0.23643615012690947,0.9117052999999999,0.15681818181818183,0.18157894736842106,0.138,0.0311,69,311,9689,431,0.0,0.0,0,0.047619047619047616,2,3,easy,sHST-River,123,,0,23.643615012690947
0.2335159644504204,0.9123178999999999,0.16555407209612816,0.24899598393574296,0.124,0.0187,62,187,9813,438,0.0,0.0,500,0.047619047619047616,2,3,easy,sHST-River,123,,500,0.04670319289008407
0.2911598664360201,0.9155419,0.19308700834326578,0.23893805309734514,0.162,0.0258,81,258,9742,419,0.0,0.0,0,0.047619047619047616,2,3,easy,sHST-River,456,,0,29.11598664360201
0.2918916048962222,0.9144091,0.1876750700280112,0.3130841121495327,0.134,0.0147,67,147,9853,433,0.0,0.0,500,0.047619047619047616,2,3,easy,sHST-River,456,,500,0.05837832097924443
1.0,1.0,0.26001040041601664,0.14943215780035865,1.0,0.2846,500,2846,7154,0,0.0,0.0,0,0.047619047619047616,2,3,easy,MemStream,42,,0,100.0
1.0,1.0,0.26001040041601664,0.14943215780035865,1.0,0.2846,500,2846,7154,0,0.0,0.0,500,0.047619047619047616,2,3,easy,MemStream,42,,500,0.2
1.0,1.0,0.6203473945409429,0.44964028776978415,1.0,0.0612,500,612,9388,0,0.0,0.0,0,0.047619047619047616,2,3,easy,MemStream,123,,0,100.0
1.0,1.0,0.6203473945409429,0.44964028776978415,1.0,0.0612,500,612,9388,0,0.0,0.0,500,0.047619047619047616,2,3,easy,MemStream,123,,500,0.2
1.0,1.0,0.5720823798627003,0.40064102564102566,1.0,0.0748,500,748,9252,0,0.0,0.0,0,0.047619047619047616,2,3,easy,MemStream,456,,0,100.0
1.0,1.0,0.5720823798627003,0.40064102564102566,1.0,0.0748,500,748,9252,0,0.0,0.0,500,0.047619047619047616,2,3,easy,MemStream,456,,500,0.2
1.0,1.0,0.34153005464480873,0.20593080724876442,1.0,0.1928,500,1928,8072,0,0.0,0.0,0,0.047619047619047616,2,3,easy,CA-DIF-EIA-Stream,42,,0,100.0
1.0,1.0,0.34153005464480873,0.20593080724876442,1.0,0.1928,500,1928,8072,0,0.0,0.0,500,0.047619047619047616,2,3,easy,CA-DIF-EIA-Stream,42,,500,0.2
1.0,1.0,0.3575259206292456,0.21767522855899,1.0,0.1797,500,1797,8203,0,0.0,0.0,0,0.047619047619047616,2,3,easy,CA-DIF-EIA-Stream,123,,0,100.0
1.0,1.0,0.3575259206292456,0.21767522855899,1.0,0.1797,500,1797,8203,0,0.0,0.0,500,0.047619047619047616,2,3,easy,CA-DIF-EIA-Stream,123,,500,0.2
1.0,1.0,0.2717391304347826,0.15723270440251572,1.0,0.268,500,2680,7320,0,0.0,0.0,0,0.047619047619047616,2,3,easy,CA-DIF-EIA-Stream,456,,0,100.0
1.0,1.0,0.2717391304347826,0.15723270440251572,1.0,0.268,500,2680,7320,0,0.0,0.0,500,0.047619047619047616,2,3,easy,CA-DIF-EIA-Stream,456,,500,0.2
0.04609222951228181,0.4915152,0.08848933544861626,0.04852116760100522,0.502,0.4922,251,4922,5078,249,0.0023999891709536314,0.0819999841041863,0,0.047619047619047616,2,3,medium,Random,42,,0,4.6092229512281815
0.04485551987596377,0.47254359999999995,0.08613113025136228,0.0472152630564656,0.49,0.4944,245,4944,5056,255,0.0042000028770416975,0.08019999950192869,0,0.047619047619047616,2,3,medium,Random,123,,0,4.485551987596377
0.046846643031800694,0.49046579999999995,0.08288162266130443,0.04541099827553171,0.474,0.4982,237,4982,5018,263,0.0044000043999403715,0.07839998579584062,0,0.047619047619047616,2,3,medium,Random,456,,0,4.684664303180069
0.0440430109823966,0.47473139999999997,0.02636916835699797,0.026748971193415638,0.026,0.0473,13,473,9527,487,0.0,0.0,0,0.047619047619047616,2,3,medium,Random,42,,0,4.40430109823966
0.0440430109823966,0.47473139999999997,0.02636916835699797,0.026748971193415638,0.026,0.0473,13,473,9527,487,0.0,0.0,500,0.047619047619047616,2,3,medium,Random,42,,500,0.008808602196479321
0.044789484866880454,0.482017,0.03048780487804878,0.030991735537190084,0.03,0.0469,15,469,9531,485,0.0,0.0,0,0.047619047619047616,2,3,medium,Random,123,,0,4.478948486688045
0.044789484866880454,0.482017,0.03048780487804878,0.030991735537190084,0.03,0.0469,15,469,9531,485,0.0,0.0,500,0.047619047619047616,2,3,medium,Random,123,,500,0.00895789697337609
0.043309671873126024,0.4778904,0.02526315789473684,0.02666666666666667,0.024,0.0438,12,438,9562,488,0.0,0.0,0,0.047619047619047616,2,3,medium,Random,456,,0,4.330967187312602
0.043309671873126024,0.4778904,0.02526315789473684,0.02666666666666667,0.024,0.0438,12,438,9562,488,0.0,0.0,500,0.047619047619047616,2,3,medium,Random,456,,500,0.008661934374625205
0.1596151288261219,0.8820034000000001,0.015544041450777202,0.022058823529411766,0.012,0.0266,6,266,9734,494,0.0,0.0,0,0.047619047619047616,2,3,medium,sHST-River,42,,0,15.961512882612189
0.1547953542765938,0.8780702,0.015015015015015015,0.030120481927710843,0.01,0.0161,5,161,9839,495,0.0,0.0,500,0.047619047619047616,2,3,medium,sHST-River,42,,500,0.03095907085531876
0.1690678062873656,0.8884076,0.06212664277180406,0.0771513353115727,0.052,0.0311,26,311,9689,474,0.0,0.0,0,0.047619047619047616,2,3,medium,sHST-River,123,,0,16.90678062873656
0.16689345335601966,0.8865459,0.053824362606232294,0.09223300970873786,0.038,0.0187,19,187,9813,481,0.0,0.0,500,0.047619047619047616,2,3,medium,sHST-River,123,,500,0.03337869067120393
0.23485031488914154,0.8968305999999999,0.13530135301353013,0.1757188498402556,0.11,0.0258,55,258,9742,445,0.0,0.0,0,0.047619047619047616,2,3,medium,sHST-River,456,,0,23.485031488914153
0.2345631095630149,0.8956014,0.13275613275613277,0.23834196891191708,0.092,0.0147,46,147,9853,454,0.0,0.0,500,0.047619047619047616,2,3,medium,sHST-River,456,,500,0.04691262191260298
0.9966603743894064,0.9997534,0.26001040041601664,0.14943215780035865,1.0,0.2846,500,2846,7154,0,0.0,0.0,0,0.047619047619047616,2,3,medium,MemStream,42,,0,99.66603743894063
0.9966603743894064,0.9997534,0.26001040041601664,0.14943215780035865,1.0,0.2846,500,2846,7154,0,0.0,0.0,500,0.047619047619047616,2,3,medium,MemStream,42,,500,0.19933207487788127
0.9987108867708027,0.9999238,0.6203473945409429,0.44964028776978415,1.0,0.0612,500,612,9388,0,0.0,0.0,0,0.047619047619047616,2,3,medium,MemStream,123,,0,99.87108867708027
0.9987108867708027,0.9999238,0.6203473945409429,0.44964028776978415,1.0,0.0612,500,612,9388,0,0.0,0.0,500,0.047619047619047616,2,3,medium,MemStream,123,,500,0.19974217735416055
0.9993490205971419,0.9999672,0.5720823798627003,0.40064102564102566,1.0,0.0748,500,748,9252,0,0.0,0.0,0,0.047619047619047616,2,3,medium,MemStream,456,,0,99.93490205971419
0.9993490205971419,0.9999672,0.5720823798627003,0.40064102564102566,1.0,0.0748,500,748,9252,0,0.0,0.0,500,0.047619047619047616,2,3,medium,MemStream,456,,500,0.19986980411942837
1.0,1.0,0.34153005464480873,0.20593080724876442,1.0,0.1928,500,1928,8072,0,0.0,0.0,0,0.047619047619047616,2,3,medium,CA-DIF-EIA-Stream,42,,0,100.0
1.0,1.0,0.34153005464480873,0.20593080724876442,1.0,0.1928,500,1928,8072,0,0.0,0.0,500,0.047619047619047616,2,3,medium,CA-DIF-EIA-Stream,42,,500,0.2
1.0,1.0,0.3575259206292456,0.21767522855899,1.0,0.1797,500,1797,8203,0,0.0,0.0,0,0.047619047619047616,2,3,medium,CA-DIF-EIA-Stream,123,,0,100.0
1.0,1.0,0.3575259206292456,0.21767522855899,1.0,0.1797,500,1797,8203,0,0.0,0.0,500,0.047619047619047616,2,3,medium,CA-DIF-EIA-Stream,123,,500,0.2
0.9995175623067487,0.999976,0.2717391304347826,0.15723270440251572,1.0,0.268,500,2680,7320,0,0.0,0.0,0,0.047619047619047616,2,3,medium,CA-DIF-EIA-Stream,456,,0,99.95175623067487
0.9995175623067487,0.999976,0.2717391304347826,0.15723270440251572,1.0,0.268,500,2680,7320,0,0.0,0.0,500,0.047619047619047616,2,3,medium,CA-DIF-EIA-Stream,456,,500,0.19990351246134977
0.04609222951228181,0.4915152,0.08848933544861626,0.04852116760100522,0.502,0.4922,251,4922,5078,249,0.012699980288743973,0.15159999020397663,0,0.047619047619047616,2,3,hard,Random,42,,0,4.6092229512281815
0.04485551987596377,0.47254359999999995,0.08613113025136228,0.0472152630564656,0.49,0.4944,245,4944,5056,255,0.0052000104915350676,0.08009999874047935,0,0.047619047619047616,2,3,hard,Random,123,,0,4.485551987596377
0.046846643031800694,0.49046579999999995,0.08288162266130443,0.04541099827553171,0.474,0.4982,237,4982,5018,263,0.0044000043999403715,0.07750000804662704,0,0.047619047619047616,2,3,hard,Random,456,,0,4.684664303180069
0.0440430109823966,0.47473139999999997,0.02636916835699797,0.026748971193415638,0.026,0.0473,13,473,9527,487,0.0,0.0,0,0.047619047619047616,2,3,hard,Random,42,,0,4.40430109823966
0.0440430109823966,0.47473139999999997,0.02636916835699797,0.026748971193415638,0.026,0.0473,13,473,9527,487,0.0,0.0,500,0.047619047619047616,2,3,hard,Random,42,,500,0.008808602196479321
0.044789484866880454,0.482017,0.03048780487804878,0.030991735537190084,0.03,0.0469,15,469,9531,485,0.0,0.0,0,0.047619047619047616,2,3,hard,Random,123,,0,4.478948486688045
