fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies,params,label,group
1,hard,42,sklearn_IF,0.9176313304118126,0.02702956934868554,0.07994186046511628,0.055,0.14627659574468085,0.5736332368635064,7246.387899998808,15357.447099988349,376,"{'n_estimators': 500, 'max_samples': 1.0, 'max_features': 1.0}",IF_n500_ms100_mf100,sklearn_IF
1,hard,42,sklearn_IF,0.9230942070027822,0.030713362425391463,0.08866279069767442,0.061,0.1622340425531915,0.5656786402643155,12564.833000011276,29042.023599991808,376,"{'n_estimators': 500, 'max_samples': 1.0, 'max_features': 0.5}",IF_n500_ms100_mf50,sklearn_IF
1,hard,42,sklearn_IF,0.9161634910866472,0.0246178122046052,0.07267441860465117,0.05,0.13297872340425532,0.5807723009000435,8539.555099996505,13792.698000004748,376,"{'n_estimators': 500, 'max_samples': 0.5, 'max_features': 1.0}",IF_n500_ms50_mf100,sklearn_IF
1,hard,42,sklearn_IF,0.9166658317637159,0.026841338803837114,0.08430232558139535,0.058,0.15425531914893617,0.576592778630281,11973.895599978277,25973.08769999654,376,"{'n_estimators': 500, 'max_samples': 0.5, 'max_features': 0.5}",IF_n500_ms50_mf50,sklearn_IF
1,hard,42,CADIFEia,0.8638209048436593,0.007871530267848158,0.019717261904761904,0.0106,0.14095744680851063,0.6191009010263,701.2011999904644,814.9148999946192,376,"{'n_bins': 3, 'n_estimators': 50}",CADIFEia_b3_n50,CADIFEia
1,hard,42,CADIFEia,0.8842834768726909,0.00976092536571423,0.022511848341232227,0.012666666666666666,0.10106382978723404,0.6304786661146816,3175.6213000044227,3048.0787999986205,376,"{'n_bins': 3, 'n_estimators': 200}",CADIFEia_b3_n200,CADIFEia
1,hard,42,CADIFEia,0.86790934909758,0.008127395726016477,0.019717261904761904,0.0106,0.14095744680851063,0.6191467699346727,766.0875000001397,761.377300019376,376,"{'n_bins': 5, 'n_estimators': 50}",CADIFEia_b5_n50,CADIFEia
1,hard,42,CADIFEia,0.887750406935251,0.009857035792724624,0.021937842778793418,0.012,0.1276595744680851,0.623007633545587,2924.604299972998,2776.2447000131942,376,"{'n_bins': 5, 'n_estimators': 200}",CADIFEia_b5_n200,CADIFEia
1,hard,42,CADIFEia,0.8768262325192638,0.008705935058625288,0.020336225596529284,0.010714285714285714,0.19946808510638298,0.5980181639866652,613.2688999932725,996.4715999958571,376,"{'n_bins': 10, 'n_estimators': 50}",CADIFEia_b10_n50,CADIFEia
1,hard,42,CADIFEia,0.8907971720877803,0.009828836961668275,0.021223334784501523,0.010833333333333334,0.5186170212765957,0.5448084937527538,3198.2208999979775,2616.3648999936413,376,"{'n_bins': 10, 'n_estimators': 200}",CADIFEia_b10_n200,CADIFEia
2,easy,42,MemStream_,0.9826348634961167,0.4196420377606461,0.3801775147928994,0.257,0.7301136363636364,9.29069890975953,0.09950000094249845,2991.686399996979,352,"{'bufsz': 200, 'memsz': 100, 'k': 5}",MS_b200_m100_k5,MemStream_
2,easy,42,MemStream_,0.9795315821186197,0.4081036022295856,0.3624260355029586,0.245,0.6960227272727273,10.123222050666811,0.10340000153519213,3248.6832999857143,352,"{'bufsz': 200, 'memsz': 100, 'k': 10}",MS_b200_m100_k10,MemStream_
2,easy,42,MemStream_,0.9763984968658476,0.3958599125222832,0.3520710059171598,0.238,0.6761363636363636,11.365860605239874,0.06319998647086322,3760.1300999813247,352,"{'bufsz': 200, 'memsz': 100, 'k': 20}",MS_b200_m100_k20,MemStream_
2,easy,42,MemStream_,0.9864621961925716,0.42641020011477776,0.38461538461538464,0.26,0.7386363636363636,8.629553856849679,0.16799999866634607,6449.167299986584,352,"{'bufsz': 200, 'memsz': 200, 'k': 5}",MS_b200_m200_k5,MemStream_
2,easy,42,MemStream_,0.984360613884983,0.41633164648003806,0.3772189349112426,0.255,0.7244318181818182,9.371325039863594,0.15380000695586205,5882.669200014789,352,"{'bufsz': 200, 'memsz': 200, 'k': 10}",MS_b200_m200_k10,MemStream_
2,easy,42,MemStream_,0.981055322139693,0.4045977289546063,0.3594674556213018,0.243,0.6903409090909091,10.362154259681704,0.18930001533590257,6488.424599985592,352,"{'bufsz': 200, 'memsz': 200, 'k': 20}",MS_b200_m200_k20,MemStream_
2,easy,42,MemStream_,0.9889445480864503,0.43702025151984236,0.39201183431952663,0.265,0.7528409090909091,7.909030067920693,0.19940000493079424,13402.157699980307,352,"{'bufsz': 200, 'memsz': 500, 'k': 5}",MS_b200_m500_k5,MemStream_
2,easy,42,MemStream_,0.9870874230122287,0.4283335902707019,0.38461538461538464,0.26,0.7386363636363636,8.517015595436131,0.1776999852154404,15036.50459999335,352,"{'bufsz': 200, 'memsz': 500, 'k': 10}",MS_b200_m500_k10,MemStream_
2,easy,42,MemStream_,0.9849392957172806,0.4200133982188004,0.3772189349112426,0.255,0.7244318181818182,9.20529085159302,0.3989000106230378,14601.494199974695,352,"{'bufsz': 200, 'memsz': 500, 'k': 20}",MS_b200_m500_k20,MemStream_
2,easy,42,MemStream_,0.9826348634961167,0.4196420377606461,0.3801775147928994,0.257,0.7301136363636364,9.29069890975953,0.09240000508725643,2836.252200009767,352,"{'bufsz': 500, 'memsz': 100, 'k': 5}",MS_b500_m100_k5,MemStream_
2,easy,42,MemStream_,0.9795315821186197,0.4081036022295856,0.3624260355029586,0.245,0.6960227272727273,10.123222050666811,0.07639999967068434,2860.9222000231966,352,"{'bufsz': 500, 'memsz': 100, 'k': 10}",MS_b500_m100_k10,MemStream_
