fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies,params,label,group
1,medium,42,MemStream_,0.9745817501648703,0.19284370786799837,0.28995756718529,0.205,0.49516908212560384,6.1315431976318395,0.6473000103142112,29478.800600016257,414,"{'bufsz': 1000, 'memsz': 1000, 'k': 5}",MS_b1000_m1000_k5,MemStream_
1,medium,42,MemStream_,0.9715754425670801,0.18064665409184474,0.2758132956152758,0.195,0.47101449275362317,6.620013713836679,0.44410000555217266,33992.59290000191,414,"{'bufsz': 1000, 'memsz': 1000, 'k': 10}",MS_b1000_m1000_k10,MemStream_
1,medium,42,MemStream_,0.9695942400285499,0.16714353703947743,0.25176803394625175,0.178,0.42995169082125606,7.234781467914582,2.612799988128245,80955.92909998959,414,"{'bufsz': 1000, 'memsz': 1000, 'k': 20}",MS_b1000_m1000_k20,MemStream_
1,medium,42,HBOS,0.8650493114950847,0.025227533161336028,0.05799151343705799,0.041,0.09903381642512077,2.5015093361101837,106.79549997439608,277.6513999851886,414,{'n_bins': 5},HBOS_b5,HBOS
1,medium,42,HBOS,0.8733392918026304,0.03642696342190948,0.09759547383309759,0.069,0.16666666666666666,2.949240914086344,41.901999997207895,228.97770002600737,414,{'n_bins': 10},HBOS_b10,HBOS
1,medium,42,HBOS,0.8696218140149142,0.03511502990299989,0.09759547383309759,0.069,0.16666666666666666,3.3918034932073735,29.903999995440245,259.6186999871861,414,{'n_bins': 20},HBOS_b20,HBOS
1,medium,42,HBOS,0.9037798581227392,0.050507474645934414,0.09335219236209336,0.066,0.15942028985507245,4.090499800251487,49.67089998535812,303.3536000002641,414,{'n_bins': 50},HBOS_b50,HBOS
1,medium,42,HBOS,0.9320263355774473,0.08096828473669351,0.14002828854314003,0.099,0.2391304347826087,4.478781994887045,35.07579999859445,320.40820000111125,414,{'n_bins': 100},HBOS_b100,HBOS
1,medium,42,sklearn_IF,0.974444914983678,0.1634788781711458,0.26166902404526166,0.185,0.4468599033816425,0.5781557371889634,1785.1171999936923,3183.456099999603,414,"{'n_estimators': 100, 'max_features': 1.0}",IF_n100,sklearn_IF
1,medium,42,sklearn_IF,0.9731793484009484,0.1546473192011301,0.256011315417256,0.181,0.43719806763285024,0.5777018127645446,3824.16399999056,6798.953699995764,414,"{'n_estimators': 200, 'max_features': 1.0}",IF_n200,sklearn_IF
1,medium,42,CADIFEia,0.9370677616676182,0.021999694946792003,0.04745166959578207,0.027,0.1956521739130435,0.6351140829424053,682.488899998134,623.1963000027463,414,"{'n_bins': 3, 'n_estimators': 50}",CADIFEia_b3_n50,CADIFEia
1,medium,42,CADIFEia,0.9556402647199509,0.035473603063342,0.0687655343827672,0.0415,0.20048309178743962,0.6415207213863808,2582.553000014741,2491.265899996506,414,"{'n_bins': 3, 'n_estimators': 200}",CADIFEia_b3_n200,CADIFEia
1,medium,42,CADIFEia,0.9403444114824935,0.022359426814759314,0.04686584651435267,0.02666666666666667,0.1932367149758454,0.6356876474753689,699.7185999935027,724.4281000166666,414,"{'n_bins': 5, 'n_estimators': 50}",CADIFEia_b5_n50,CADIFEia
1,medium,42,CADIFEia,0.9564125880669605,0.03482424860682173,0.06545153272576636,0.0395,0.19082125603864733,0.6428037680650437,2596.7709999822546,3140.032900002552,414,"{'n_bins': 5, 'n_estimators': 200}",CADIFEia_b5_n200,CADIFEia
1,medium,42,CADIFEia,0.9448002292281255,0.02319893955743171,0.04745166959578207,0.027,0.1956521739130435,0.6350825662517691,1306.7600000067614,768.683800008148,414,"{'n_bins': 10, 'n_estimators': 50}",CADIFEia_b10_n50,CADIFEia
1,medium,42,CADIFEia,0.9564711271171905,0.033520470836382904,0.05965202982601491,0.036,0.17391304347826086,0.6442086302727094,2611.973399994895,2341.019999992568,414,"{'n_bins': 10, 'n_estimators': 200}",CADIFEia_b10_n200,CADIFEia
