fold,difficulty,seed,algorithm,AUC_ROC,AUC_PR,F1,Precision,Recall,optimal_threshold,train_ms,score_ms,n_anomalies
8,hard,456,CADIFEia,0.8690061055556711,0.006656288632830194,0.014988119173825625,0.007592592592592593,0.5774647887323944,0.5414596180850434,1637.6281999982893,1805.1354000053834,355
8,hard,789,CADIFEia,0.8550370146446562,0.006330670529878977,0.013613119379298183,0.006892857142857143,0.543661971830986,0.5411686044068839,1655.3207999968436,1801.1323000246193,355
8,hard,1024,CADIFEia,0.8595297074843058,0.006947538826233026,0.01788375558867362,0.01,0.08450704225352113,0.6373845772239238,1880.8170999982394,2060.030900000129,355
9,easy,42,CADIFEia,0.9659486417143462,0.08960561476700472,0.18321785989222478,0.119,0.3979933110367893,0.6648378216829657,1852.0636000030208,1732.1873000182677,299
9,easy,123,CADIFEia,0.9616315689614837,0.1319109975678332,0.19399538106235567,0.126,0.4214046822742475,0.6621757837521443,1687.720600020839,1728.278099995805,299
9,easy,456,CADIFEia,0.9689287491488738,0.13368228560769357,0.21093148575827558,0.137,0.45819397993311034,0.6633102539408492,1770.6162999966182,1959.9962999927811,299
9,easy,789,CADIFEia,0.966736324316559,0.14100919018403868,0.19091608929946113,0.124,0.41471571906354515,0.6604602801423795,1726.8154000048526,1952.5506000209134,299
9,easy,1024,CADIFEia,0.9640056030923422,0.15921215881057343,0.21093148575827558,0.137,0.45819397993311034,0.663240706779488,1707.8372999967542,1849.2062000150327,299
9,medium,42,CADIFEia,0.9373411468171289,0.0201681397565064,0.045376712328767124,0.0265,0.15773809523809523,0.6471486394969451,1585.9671999933198,1692.756600008579,336
9,medium,123,CADIFEia,0.9347469671667448,0.018687779519150308,0.04790419161676647,0.032,0.09523809523809523,0.661689293630229,1511.820899992017,1835.1520999858622,336
9,medium,456,CADIFEia,0.9401198477728296,0.02035420007176387,0.05389221556886228,0.036,0.10714285714285714,0.6621404014672656,1665.2259999827947,1840.170900017256,336
9,medium,789,CADIFEia,0.940058792819556,0.022134311525439928,0.05136986301369863,0.03,0.17857142857142858,0.6444467712732976,1977.0470000221394,1956.8568000104278,336
9,medium,1024,CADIFEia,0.9350959761208354,0.024315860681058534,0.05538922155688623,0.037,0.11011904761904762,0.6625394942428471,1652.9354999947827,1775.5295999813825,336
