timestamp,trip_count,y_true,anomaly_type,mean_ctx,std_ctx,median_ctx,mad_ctx,range_ctx,q25,q75,z_score,mad_score,knn3,knn4,knn5
2024-09-18 19:00:00,4091.0,0,,3268.0576923076924,408.6436012290463,3252.5,273.5,2050.0,2987.5,3577.0,2.013838722047937,2.067862895090229,194.0,304.0,352.0
2024-09-18 19:30:00,3806.0,0,,3268.0576923076924,408.6436012290463,3252.5,273.5,2050.0,2987.5,3577.0,1.3164094728541333,1.3650114638431026,74.0,95.0,126.0
2024-09-18 20:00:00,3755.0,0,,3086.653846153846,399.8217816735248,3096.0,187.0,2445.0,2911.0,3286.75,1.6716101634882337,2.376948719139272,223.0,278.0,293.0
2024-09-18 20:30:00,3573.0,0,,3086.653846153846,399.8217816735248,3096.0,187.0,2445.0,2911.0,3286.75,1.2164073497904537,1.7204924719718253,65.0,96.0,111.0
2024-09-18 21:00:00,3798.0,0,,3134.8653846153848,476.6727239153212,3074.0,310.0,2807.0,2906.5,3458.5,1.3911738224159569,1.5752622898400965,142.0,174.0,176.0
2024-09-18 21:30:00,3773.0,0,,3134.8653846153848,476.6727239153212,3074.0,310.0,2807.0,2906.5,3458.5,1.338726936439077,1.5208678737544579,117.0,151.0,158.0
2024-09-18 22:00:00,3656.0,0,,2663.5,470.14750140453054,2709.0,341.0,2015.0,2374.0,3003.25,2.1110396141931416,1.8731458921164266,267.0,301.0,330.0
2024-09-18 22:30:00,3006.0,0,,2663.5,470.14750140453054,2709.0,341.0,2015.0,2374.0,3003.25,0.7284947787014115,0.5874596937260599,72.0,72.0,73.0
2024-09-18 23:00:00,9428.697254257972,1,contextual,1680.25,406.73436214088656,1667.5,248.5,1868.0,1419.0,1914.0,19.050387612403213,21.065818230704377,6960.6972542579715,7006.6972542579715,7050.6972542579715
2024-09-18 23:30:00,403.148737469426,1,point_drop,1680.25,406.73436214088656,1667.5,248.5,1868.0,1419.0,1914.0,-3.1398902609974386,-3.4317635544719995,609.851262530574,674.851262530574,715.851262530574
2024-09-19 00:00:00,1118.0,0,,850.7884615384615,284.70959134761415,825.0,185.0,1469.0,655.0,1016.0,0.9385406975134287,1.0682475271320926,38.0,56.0,57.0
2024-09-19 00:30:00,764.0,0,,850.7884615384615,284.70959134761415,825.0,185.0,1469.0,655.0,1016.0,-0.3048315342121702,-0.2223996558193094,49.0,49.0,57.0
2024-09-19 01:00:00,486.0,0,,406.8269230769231,132.54719350449167,383.0,82.5,578.0,301.0,472.25,0.5973199041322647,0.842091493580721,20.0,22.0,23.0
2024-09-19 01:30:00,314.0,0,,406.8269230769231,132.54719350449167,383.0,82.5,578.0,301.0,472.25,-0.7003311093627502,-0.5641195442433956,11.0,12.0,12.0
2024-09-19 02:00:00,219.0,0,,218.09615384615384,69.33620976955044,212.5,45.5,337.0,165.5,255.5,0.013035701788717255,0.09635582276808699,3.0,4.0,8.0
2024-09-19 02:30:00,178.0,0,,218.09615384615384,69.33620976955044,212.5,45.5,337.0,165.5,255.5,-0.5782859197760697,-0.5114270593075386,3.0,6.0,7.0
2024-09-19 03:00:00,143.0,0,,138.51923076923077,32.43780462113695,132.5,15.0,190.0,119.0,152.75,0.1381341703522115,0.4721435314213124,3.0,3.0,4.0
2024-09-19 03:30:00,138.0,0,,138.51923076923077,32.43780462113695,132.5,15.0,190.0,119.0,152.75,-0.016006963946393758,0.24731327836354458,2.0,2.0,3.0
2024-09-19 04:00:00,117.0,0,,131.46153846153845,19.20683125515256,132.0,12.0,94.0,118.0,141.0,-0.7529372368557423,-0.8431134488718504,1.0,1.0,3.0
2024-09-19 04:30:00,137.0,0,,131.46153846153845,19.20683125515256,132.0,12.0,94.0,118.0,141.0,0.28835894177454025,0.2810378162906168,1.0,1.0,1.0
2024-09-19 05:00:00,244.0,0,,296.21153846153845,94.87934373120372,285.5,88.5,333.0,207.25,383.25,-0.5502940514001922,-0.3162866273010777,10.0,10.0,18.0
2024-09-19 05:30:00,376.0,0,,296.21153846153845,94.87934373120372,285.5,88.5,333.0,207.25,383.25,0.8409466000955425,0.6897334884517478,5.0,7.0,8.0
2024-09-19 06:00:00,610.0,0,,773.9038461538462,211.35244531126972,727.5,199.0,672.0,569.25,962.25,-0.7755001173736196,-0.3982545941498178,13.0,19.0,20.0
2024-09-19 06:30:00,1040.0,0,,773.9038461538462,211.35244531126972,727.5,199.0,672.0,569.25,962.25,1.2590162060423291,1.0591877503984517,6.0,7.0,11.0
2024-09-19 07:00:00,1455.0,0,,1652.7692307692307,315.2121761232128,1579.0,274.0,1082.0,1368.25,1940.0,-0.6274162159448143,-0.305243993332259,30.0,34.0,49.0
2024-09-19 07:30:00,1999.0,0,,1652.7692307692307,315.2121761232128,1579.0,274.0,1082.0,1368.25,1940.0,1.0984054406719606,1.0338909451576515,30.0,39.0,43.0
2024-09-19 08:00:00,2277.0,0,,2238.5576923076924,184.618881176824,2247.0,132.5,919.0,2119.0,2390.0,0.2082252229305092,0.1527148889303231,24.0,25.0,30.0
2024-09-19 08:30:00,2412.0,0,,2238.5576923076924,184.618881176824,2247.0,132.5,919.0,2119.0,2390.0,0.9394613734918785,0.839931889116777,7.0,13.0,15.0
2024-09-19 09:00:00,2481.0,0,,2416.8653846153848,149.6943075900085,2391.5,114.5,764.0,2331.25,2537.75,0.42843723594344346,0.5272220346689886,42.0,42.0,44.0
2024-09-19 09:30:00,2511.0,0,,2416.8653846153848,149.6943075900085,2391.5,114.5,764.0,2331.25,2537.75,0.6288456581538703,0.7039445043904373,12.0,12.0,14.0
2024-09-19 10:00:00,2488.0,0,,2448.5384615384614,157.12359925799493,2456.5,109.0,708.0,2343.5,2556.0,0.2511496595379777,0.19492164148805521,14.0,17.0,21.0
2024-09-19 10:30:00,2543.0,0,,2448.5384615384614,157.12359925799493,2456.5,109.0,708.0,2343.5,2556.0,0.6011925573345733,0.5352610155148183,10.0,20.0,22.0
2024-09-19 11:00:00,2557.0,0,,2565.2115384615386,203.21770597246208,2593.0,169.0,799.0,2413.0,2715.0,-0.040407593530493016,-0.14367850497152856,6.0,24.0,29.0
2024-09-19 11:30:00,2844.0,0,,2565.2115384615386,203.21770597246208,2593.0,169.0,799.0,2413.0,2715.0,1.3718709213385234,1.0017584652181575,29.0,41.0,53.0
2024-09-19 12:00:00,2821.0,0,,2735.1923076923076,179.91761345998364,2757.5,139.5,787.0,2617.25,2862.75,0.47692769291878145,0.3070262596752181,18.0,22.0,23.0
2024-09-19 12:30:00,2856.0,0,,2735.1923076923076,179.91761345998364,2757.5,139.5,787.0,2617.25,2862.75,0.6714611759112022,0.47625333193714936,13.0,17.0,24.0
2024-09-19 13:00:00,2844.0,0,,2804.2115384615386,206.60491249450948,2805.0,159.0,899.0,2653.75,2964.25,0.19258235951961203,0.16544112967592028,6.0,32.0,38.0
2024-09-19 13:30:00,3058.0,0,,2804.2115384615386,206.60491249450948,2805.0,159.0,899.0,2653.75,2964.25,1.2283757363848844,1.0732463027694317,19.0,25.0,30.0
2024-09-19 14:00:00,3237.0,0,,3080.6346153846152,252.80442644966558,3070.0,178.5,1432.0,2892.25,3244.5,0.6185231279577003,0.6310361727077598,15.0,22.0,23.0
2024-09-19 14:30:00,3340.0,0,,3080.6346153846152,252.80442644966558,3070.0,178.5,1432.0,2892.25,3244.5,1.025952702836736,1.0202381235394917,36.0,43.0,45.0
2024-09-19 15:00:00,3317.0,0,,3181.5576923076924,210.28875874904253,3150.0,135.0,958.0,3047.0,3337.25,0.6440777362117723,0.8343700505701012,32.0,33.0,35.0
2024-09-19 15:30:00,3285.0,0,,3181.5576923076924,210.28875874904253,3150.0,135.0,958.0,3047.0,3337.25,0.49190602627901786,0.6744907594428962,24.0,26.0,41.0
2024-09-19 16:00:00,3498.0,0,,3244.2115384615386,218.6746209939871,3227.0,135.5,818.0,3146.25,3384.25,1.1605757466196047,1.348981518886041,37.0,49.0,70.0
2024-09-19 16:30:00,3617.0,0,,3244.2115384615386,218.6746209939871,3227.0,135.5,818.0,3146.25,3384.25,1.7047632680322073,1.9413387172160737,33.0,34.0,43.0
2024-09-19 17:00:00,3910.0,0,,3658.519230769231,277.09748981350725,3625.0,200.5,1251.0,3476.0,3854.0,0.9075534007577826,0.9587524510940794,21.0,33.0,35.0
2024-09-19 17:30:00,4107.0,0,,3658.519230769231,277.09748981350725,3625.0,200.5,1251.0,3476.0,3854.0,1.6184945216083393,1.6214690576398114,32.0,58.0,109.0
